Title, Career, Grading, Class Number, Type, Credits, GE, Status, Available Seats, Enrollment Cap, Enrolled, WaitCap, WaitList
['\n        BIOE 281F - 01\xa0\xa0 Ecological Research Topics    ', 'Graduate', 'Student Option', '41078', 'Seminar', '5 units', '\xa0', ' Open', '15', '15', '0', '0', '0']
['\n        BIOE 281G - 01\xa0\xa0 Topics in Sexual Selection and Social Behavior    ', 'Graduate', 'Student Option', '43238', 'Seminar', '5 units', '\xa0', ' Open', '16', '18', '2', '0', '0']
['\n        BIOE 281H - 01\xa0\xa0 Topics in Comparative Marine Physiology    ', 'Graduate', 'Student Option', '42974', 'Seminar', '5 units', '\xa0', ' Open', '13', '15', '2', '0', '0']
['\n        BIOE 281I - 01\xa0\xa0 Topics in Disease Ecology, Population Biology, and Conservation    ', 'Graduate', 'Student Option', '42889', 'Seminar', '5 units', '\xa0', ' Open', '15', '15', '0', '0', '0']
['\n        BIOE 281K - 01\xa0\xa0 Topics in Plant Evolution    ', 'Graduate', 'Student Option', '42890', 'Seminar', '5 units', '\xa0', ' Open', '14', '15', '1', '0', '0']
['\n        BIOE 281L - 01\xa0\xa0 Topics in Behavioral and Evolutionary Ecology    ', 'Graduate', 'Student Option', '41079', 'Seminar', '5 units', '\xa0', ' Open', '13', '15', '2', '0', '0']
['\n        BIOE 281N - 01\xa0\xa0 Topics in Marine Vertebrate Ecology    ', 'Graduate', 'Student Option', '41080', 'Seminar', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        BIOE 281O - 01\xa0\xa0 Topics in Plant-Water Relations    ', 'Graduate', 'Student Option', '42891', 'Seminar', '5 units', '\xa0', ' Open', '12', '15', '3', '0', '0']
['\n        BIOE 281P - 01\xa0\xa0 Topics in Plant Population Ecology    ', 'Graduate', 'Student Option', '41081', 'Seminar', '5 units', '\xa0', ' Open', '13', '15', '2', '0', '0']
['\n        BIOE 281Q - 01\xa0\xa0 Topics in Molecular Evolutionary Genetics    ', 'Graduate', 'Student Option', '41082', 'Seminar', '5 units', '\xa0', ' Open', '13', '15', '2', '0', '0']
['\n        BIOE 281R - 01\xa0\xa0 Topics in Marine Ecology and Evolutionary Biology    ', 'Graduate', 'Student Option', '41083', 'Seminar', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        BIOE 281S - 01\xa0\xa0 Topics in Ancient DNA and Paleogenomics    ', 'Graduate', 'Student Option', '43051', 'Seminar', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        BIOE 281T - 01\xa0\xa0 Species Interactions and Coevolution    ', 'Graduate', 'Student Option', '41085', 'Seminar', '5 units', '\xa0', ' Open', '14', '15', '1', '0', '0']
['\n        BIOE 281U - 01\xa0\xa0 Topics in Invertebrate Biology    ', 'Graduate', 'Student Option', '41086', 'Seminar', '5 units', '\xa0', ' Open', '15', '15', '0', '0', '0']
['\n        BIOE 281V - 01\xa0\xa0 Topics in Behavioral Ecology    ', 'Graduate', 'Student Option', '41087', 'Seminar', '5 units', '\xa0', ' Open', '12', '15', '3', '0', '0']
['\n        BIOE 281W - 01\xa0\xa0 Topics in Exercise and Environmental Physiology    ', 'Graduate', 'Student Option', '41088', 'Seminar', '5 units', '\xa0', ' Open', '14', '15', '1', '0', '0']
['\n        BIOE 286 - 01\xa0\xa0 Experimental Design and Data Analysis    ', 'Graduate', 'Student Option', '41089', 'Lecture', '5 units', '\xa0', ' Closed', '0', '22', '28', '0', '0']
['\n        BIOE 286L - 01\xa0\xa0 Experimental Design and Data Analysis Lab    ', 'Graduate', 'Student Option', '42665', 'Laboratory', '2 units', '\xa0', ' Closed', '2', '22', '20', '0', '0']
['\n        BIOE 293 - 01\xa0\xa0 Readings in Ecology and Evolution    ', 'Graduate', 'Student Option', '41093', 'Seminar', '2 units', '\xa0', ' Open', '2', '20', '18', '0', '0']
['\n        BIOE 294 - 01\xa0\xa0 Ecology, Evolutionary Biology Seminar    ', 'Graduate', 'Student Option', '41094', 'Seminar', '0 units', '\xa0', ' Open', '7', '70', '63', '0', '0']
['\n        BIOE 295 - 01\xa0\xa0 Advanced Ecology and Evolutionary Biology Seminar    ', 'Graduate', 'Student Option', '42618', 'Seminar', '0 units', '\xa0', ' Open', '7', '18', '11', '0', '0']
['\n        BIOE 295 - 02\xa0\xa0 Advanced Ecology and Evolutionary Biology Seminar    ', 'Graduate', 'Student Option', '43733', 'Seminar', '0 units', '\xa0', ' Open', '11', '18', '7', '0', '0']
['\n        BIOE 295 - 03\xa0\xa0 Advanced Ecology and Evolutionary Biology Seminar    ', 'Graduate', 'Student Option', '44167', 'Seminar', '0 units', '\xa0', ' Open', '15', '18', '3', '0', '0']
['\n        BIOE 295 - 04\xa0\xa0 Advanced Ecology and Evolutionary Biology Seminar    ', 'Graduate', 'Student Option', '44168', 'Seminar', '0 units', '\xa0', ' Open', '10', '18', '8', '0', '0']
['\n        BIOL 20A - 01\xa0\xa0 Cell and Molecular Biology    ', 'Undergraduate', 'Student Option', '40944', 'Lecture', '5 units', 'IN', ' Closed', '0', '280', '282', '0', '0']
['\n        BIOL 20L - 01\xa0\xa0 Experimental Biology Laboratory    ', 'Undergraduate', 'Student Option', '40973', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '0', '171', '0', '0']
['\n        BIOL 100 - 01\xa0\xa0 Biochemistry    ', 'Undergraduate', 'Student Option', '40992', 'Lecture', '5 units', '\xa0', ' Open', '80', '320', '240', '0', '0']
['\n        BIOL 101 - 01\xa0\xa0 Molecular Biology    ', 'Undergraduate', 'Student Option', '43111', 'Lecture', '3 units', '\xa0', ' Open', '5', '300', '295', '0', '0']
['\n        BIOL 101L - 01\xa0\xa0 Molecular Biology Laboratory    ', 'Undergraduate', 'Student Option', '42954', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '0', '154', '0', '0']
['\n        BIOL 102L - 01\xa0\xa0 Toxic RNA Laboratory I    ', 'Undergraduate', 'Student Option', '43312', 'Laboratory', '3 units', 'PR-E', ' Closed', '0', '17', '20', '0', '0']
['\n        BIOL 103L - 01\xa0\xa0 Toxic RNA Laboratory II    ', 'Undergraduate', 'Student Option', '43347', 'Laboratory', '5 units', '\xa0', ' Open', '21', '35', '14', '0', '0']
['\n        BIOL 105 - 01\xa0\xa0 Genetics    ', 'Undergraduate', 'Student Option', '41001', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '324', '0', '0']
['\n        BIOL 105L - 01\xa0\xa0 Eukaryotic Genetics Laboratory    ', 'Undergraduate', 'Student Option', '41010', 'Laboratory', '5 units', '\xa0', ' Closed', '0', '17', '17', '0', '0']
['\n        BIOL 105L - 02\xa0\xa0 Eukaryotic Genetics Laboratory    ', 'Undergraduate', 'Student Option', '43924', 'Laboratory', '5 units', '\xa0', ' Open', '2', '20', '18', '0', '0']
['\n        BIOL 109L - 01\xa0\xa0 Yeast Molecular Genetics Laboratory    ', 'Undergraduate', 'Student Option', '41011', 'Laboratory', '5 units', '\xa0', ' Open', '2', '20', '18', '0', '0']
['\n        BIOL 111A - 01\xa0\xa0 Immunology I    ', 'Undergraduate', 'Student Option', '42964', 'Lecture', '5 units', '\xa0', ' Open', '24', '114', '90', '0', '0']
['\n        BIOL 112 - 01\xa0\xa0 Virology    ', 'Undergraduate', 'Student Option', '43283', 'Lecture', '3 units', '\xa0', ' Open', '11', '25', '14', '0', '0']
['\n        BIOL 115L - 01\xa0\xa0 Eukaryotic Molecular Biology Laboratory    ', 'Undergraduate', 'Student Option', '41012', 'Laboratory', '5 units', '\xa0', ' Open', '1', '16', '15', '0', '0']
['\n        BIOL 115L - 02\xa0\xa0 Eukaryotic Molecular Biology Laboratory    ', 'Undergraduate', 'Student Option', '41013', 'Laboratory', '5 units', '\xa0', ' Closed', '0', '16', '16', '0', '0']
['\n        BIOL 117 - 01\xa0\xa0 Global Health and Neglected Diseases    ', 'Undergraduate', 'Student Option', '43105', 'Lecture', '3 units', '\xa0', ' Closed', '0', '75', '85', '0', '0']
['\n        BIOL 120 - 01\xa0\xa0 Developmental Biology    ', 'Undergraduate', 'Student Option', '41017', 'Lecture', '5 units', '\xa0', ' Closed', '0', '75', '75', '0', '0']
['\n        BIOL 126 - 01\xa0\xa0 Advanced Molecular Neuroscience    ', 'Undergraduate', 'Student Option', '41020', 'Lecture', '5 units', 'TA', ' Closed', '0', '0', '0', '0', '0']
['\n        BIOL 128 - 01\xa0\xa0 Developmental Neurobiology    ', 'Undergraduate', 'Student Option', '43183', 'Lecture', '5 units', '\xa0', ' Open', '29', '60', '31', '0', '0']
['\n        BIOL 130 - 01\xa0\xa0 Human Physiology    ', 'Undergraduate', 'Student Option', '41021', 'Lecture', '5 units', '\xa0', ' Open', '28', '150', '122', '0', '0']
['\n        BIOL 130L - 01\xa0\xa0 Human Physiology Laboratory    ', 'Undergraduate', 'Student Option', '41026', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '72', '76', '0', '0']
['\n        BIOL 186F - 01\xa0\xa0 Undergraduate Research in MCD Biology    ', 'Undergraduate', 'Student Option', '42585', 'Laboratory', '2 units', '\xa0', ' Open', '37', '70', '33', '0', '0']
['\n        BIOL 186L - 01\xa0\xa0 Undergraduate Research in MCD Biology    ', 'Undergraduate', 'Student Option', '42586', 'Laboratory', '5 units', '\xa0', ' Open', '37', '70', '33', '0', '0']
['\n        BIOL 186R - 01\xa0\xa0 Undergraduate Research in MCD Biology    ', 'Undergraduate', 'Student Option', '43006', 'Laboratory', '5 units', '\xa0', ' Open', '37', '70', '33', '0', '0']
['\n        BIOL 189 - 01\xa0\xa0 Health Sciences Internship    ', 'Undergraduate', 'Student Option', '42563', 'Field Studies', '3 units', '\xa0', ' Open', '8', '25', '17', '0', '0']
['\n        BIOL 189W - 01\xa0\xa0 Disciplinary Communication: Human Biology    ', 'Undergraduate', 'Student Option', '43005', 'Field Studies', '2 units', '\xa0', ' Open', '8', '25', '17', '0', '0']
['\n        BIOL 200B - 01\xa0\xa0 Advanced Molecular Biology    ', 'Graduate', 'Student Option', '41061', 'Lecture', '5 units', '\xa0', ' Open', '18', '40', '22', '0', '0']
['\n        BIOL 226 - 01\xa0\xa0 Advanced Molecular Neuroscience    ', 'Graduate', 'Student Option', '42740', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        BIOL 228 - 01\xa0\xa0 Developmental Neurobiology    ', 'Graduate', 'Student Option', '43186', 'Lecture', '5 units', '\xa0', ' Open', '29', '60', '31', '0', '0']
['\n        BIOL 280A - 01\xa0\xa0 Topics in Research on Molecular Genetics of Yeast    ', 'Graduate', 'Student Option', '41064', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 280B - 01\xa0\xa0 Chromatin Structure and Transcriptional Regulation    ', 'Graduate', 'Student Option', '42741', 'Seminar', '2 units', '\xa0', ' Open', '10', '10', '0', '0', '0']
['\n        BIOL 280C - 01\xa0\xa0 Mammalian Brain Development    ', 'Graduate', 'Student Option', '42755', 'Seminar', '2 units', '\xa0', ' Open', '4', '10', '6', '0', '0']
['\n        BIOL 280D - 01\xa0\xa0 RNA Processing    ', 'Graduate', 'Student Option', '41065', 'Seminar', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        BIOL 280E - 01\xa0\xa0 Meiotic Chromosome Dynamics    ', 'Graduate', 'Student Option', '42859', 'Seminar', '2 units', '\xa0', ' Open', '3', '10', '7', '0', '0']
['\n        BIOL 280F - 01\xa0\xa0 Development of Vertebrate Neural Connections    ', 'Graduate', 'Student Option', '41066', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 280G - 01\xa0\xa0 Physiology of the Developing Brain    ', 'Graduate', 'Student Option', '43197', 'Seminar', '2 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
['\n        BIOL 280H - 01\xa0\xa0 Topics on Research into Chromatin and Transcription    ', 'Graduate', 'Student Option', '41067', 'Seminar', '2 units', '\xa0', ' Open', '9', '10', '1', '0', '0']
['\n        BIOL 280I - 01\xa0\xa0 Epigenetic Gene Silencing and Insulators    ', 'Graduate', 'Student Option', '42745', 'Seminar', '2 units', '\xa0', ' Open', '9', '10', '1', '0', '0']
['\n        BIOL 280J - 01\xa0\xa0 Structures of Macromolecular Complexes    ', 'Graduate', 'Student Option', '42562', 'Seminar', '2 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
['\n        BIOL 280K - 01\xa0\xa0 Topics in Cell Cycle Research    ', 'Graduate', 'Student Option', '41068', 'Seminar', '2 units', '\xa0', ' Open', '5', '10', '5', '0', '0']
['\n        BIOL 280L - 01\xa0\xa0 Development    ', 'Graduate', 'Student Option', '41069', 'Seminar', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        BIOL 280M - 01\xa0\xa0 Post-Transcriptional Control of Mammalian Gene Expression    ', 'Graduate', 'Student Option', '42971', 'Seminar', '2 units', '\xa0', ' Open', '1', '10', '9', '0', '0']
['\n        BIOL 280N - 01\xa0\xa0 Long Noncoding RNA and the Immune System    ', 'Graduate', 'Student Option', '43198', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 280O - 01\xa0\xa0 Topics in Bacterial Pathogenesis    ', 'Graduate', 'Student Option', '41071', 'Seminar', '2 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        BIOL 280P - 01\xa0\xa0 Quality Control in Gene Expression    ', 'Graduate', 'Student Option', '43368', 'Seminar', '2 units', '\xa0', ' Open', '10', '10', '0', '0', '0']
['\n        BIOL 280P - 02\xa0\xa0 Quality Control in Gene Expression    ', 'Graduate', 'Student Option', '43369', 'Seminar', '2 units', '\xa0', ' Open', '4', '5', '1', '0', '0']
['\n        BIOL 280Q - 01\xa0\xa0 Cell Biology of Oocytes, Embryos, and Neurons    ', 'Graduate', 'Student Option', '42756', 'Seminar', '2 units', '\xa0', ' Open', '10', '10', '0', '0', '0']
['\n        BIOL 280R - 01\xa0\xa0 Gene regulation in C. elegans and human parasitic namtodes    ', 'Graduate', 'Student Option', '43309', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 280S - 01\xa0\xa0 Chromatin and RNA Regulation in C. elegans ', 'Graduate', 'Student Option', '42757', 'Seminar', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        BIOL 280T - 01\xa0\xa0 Molecular Biology of Drosophila Development    ', 'Graduate', 'Student Option', '41072', 'Seminar', '2 units', '\xa0', ' Open', '10', '10', '0', '0', '0']
['\n        BIOL 280U - 01\xa0\xa0 Discussions on the Development of the Drosophila Embryo    ', 'Graduate', 'Student Option', '41073', 'Seminar', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        BIOL 280W - 01\xa0\xa0 Membrane Proteins    ', 'Graduate', 'Student Option', '41074', 'Seminar', '2 units', '\xa0', ' Open', '10', '10', '0', '0', '0']
['\n        BIOL 280Y - 01\xa0\xa0 Activity-Dependent Synaptic Plasticity    ', 'Graduate', 'Student Option', '42758', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 280Z - 01\xa0\xa0 Prostate Development and Cancer Biology    ', 'Graduate', 'Student Option', '43140', 'Seminar', '2 units', '\xa0', ' Open', '8', '10', '2', '0', '0']
['\n        BIOL 289 - 01\xa0\xa0 Practice of Science    ', 'Graduate', 'Student Option', '41090', 'Lecture', '5 units', '\xa0', ' Open', '2', '25', '23', '0', '0']
['\n        BIOL 291 - 01\xa0\xa0 Molecular, Cellular, and Developmental Biology Seminar    ', 'Graduate', 'Student Option', '41091', 'Seminar', '2 units', '\xa0', ' Open', '2', '84', '82', '0', '0']
['\n        BIOL 292 - 01\xa0\xa0 MCD Seminar    ', 'Graduate', 'Student Option', '41092', 'Seminar', '0 units', '\xa0', ' Open', '2', '84', '82', '0', '0']
['\n        BME 5 - 01\xa0\xa0 Introduction to Biotechnology    ', 'Undergraduate', 'Student Option', '42786', 'Lecture', '5 units', 'PE-T', ' Open', '9', '100', '91', '0', '0']
['\n        BME 51A - 01\xa0\xa0 Applied Electronics for Bioengineers Part 1    ', 'Undergraduate', 'Student Option', '43223', 'Lecture', '5 units', '\xa0', ' Open', '17', '96', '79', '0', '0']
['\n        BME 80H - 01\xa0\xa0 The Human Genome    ', 'Undergraduate', 'Student Option', '40989', 'Lecture', '5 units', 'PE-T', ' Open', '43', '100', '57', '0', '0']
['\n        BME 110 - 01\xa0\xa0 Computational Biology Tools    ', 'Undergraduate', 'Student Option', '41095', 'Laboratory', '5 units', '\xa0', ' Closed', '0', '59', '76', '0', '0']
['\n        BME 123T - 01\xa0\xa0 Senior Thesis Writing    ', 'Undergraduate', 'Student Option', '42969', 'Seminar', '5 units', '\xa0', ' Closed', '0', '13', '13', '0', '0']
['\n        BME 128 - 01\xa0\xa0 Protein Engineering    ', 'Undergraduate', 'Student Option', '42982', 'Lecture', '5 units', '\xa0', ' Open', '23', '60', '37', '0', '0']
['\n        BME 129B - 01\xa0\xa0 Project Design and Implementation in Biomolecular Engineering II    ', 'Undergraduate', 'Student Option', '43230', 'Laboratory', '5 units', '\xa0', ' Open', '5', '25', '20', '0', '0']
['\n        BME 160 - 01\xa0\xa0 Research Programming in the Life Sciences    ', 'Undergraduate', 'Student Option', '42668', 'Lecture', '6 units', 'MF', ' Closed', '0', '72', '75', '0', '0']
['\n        BME 175 - 01\xa0\xa0 Entrepreneurship in Biotechnology    ', 'Undergraduate', 'Student Option', '43825', 'Lecture', '5 units', '\xa0', ' Open', '27', '50', '23', '0', '0']
['\n        BME 201 - 01\xa0\xa0 Scientific Writing    ', 'Graduate', 'Student Option', '43141', 'Lecture', '3 units', '\xa0', ' Open', '6', '14', '8', '0', '0']
['\n        BME 229 - 01\xa0\xa0 Protein and Cell Engineering    ', 'Graduate', 'Student Option', '43233', 'Lecture', '5 units', '\xa0', ' Open', '20', '25', '5', '0', '0']
['\n        BME 230A - 01\xa0\xa0 Introduction to Computational Genomics and Systems Biology    ', 'Graduate', 'Student Option', '43328', 'Lecture', '5 units', '\xa0', ' Closed', '0', '25', '30', '0', '0']
['\n        BME 275 - 01\xa0\xa0 Entrepreneurship in Biotechnology    ', 'Graduate', 'Student Option', '43826', 'Lecture', '5 units', '\xa0', ' Open', '27', '50', '23', '0', '0']
['\n        BME 280B - 01\xa0\xa0 Seminar on Bioinformatics and Bioengineering    ', 'Graduate', 'Student Option', '41098', 'Seminar', '2 units', '\xa0', ' Closed', '0', '65', '68', '0', '0']
['\n        BME 281A - 01\xa0\xa0 Seminar on Processive Enzymes and Nanopores    ', 'Graduate', 'Student Option', '43506', 'Seminar', '2 units', '\xa0', ' Open', '7', '8', '1', '0', '0']
['\n        BME 281B - 01\xa0\xa0 HIV Vaccine Research    ', 'Graduate', 'Student Option', '42785', 'Seminar', '2 units', '\xa0', ' Open', '5', '5', '0', '0', '0']
['\n        BME 281C - 01\xa0\xa0 Seminar in Cancer Genomics    ', 'Graduate', 'Student Option', '42983', 'Seminar', '2 units', '\xa0', ' Open', '4', '5', '1', '0', '0']
['\n        BME 281D - 01\xa0\xa0 Seminar on Protein Engineering    ', 'Graduate', 'Student Option', '43143', 'Seminar', '2 units', '\xa0', ' Open', '2', '5', '3', '0', '0']
['\n        BME 281E - 01\xa0\xa0 Seminar in Genomics    ', 'Graduate', 'Student Option', '42984', 'Seminar', '2 units', '\xa0', ' Open', '5', '5', '0', '0', '0']
['\n        BME 281F - 01\xa0\xa0 Blood Cell Development    ', 'Graduate', 'Student Option', '43505', 'Seminar', '2 units', '\xa0', ' Open', '4', '8', '4', '0', '0']
['\n        BME 281H - 01\xa0\xa0 Seminar in Comparative Genomics    ', 'Graduate', 'Student Option', '42591', 'Seminar', '2 units', '\xa0', ' Open', '14', '20', '6', '0', '0']
['\n        BME 281J - 01\xa0\xa0 Seminar in Computational Genomics and Biomedicine    ', 'Graduate', 'Student Option', '43340', 'Seminar', '2 units', '\xa0', ' Open', '11', '20', '9', '0', '0']
['\n        BME 281K - 01\xa0\xa0 Seminar on Protein Structure Prediction    ', 'Graduate', 'Student Option', '42592', 'Seminar', '2 units', '\xa0', ' Open', '5', '5', '0', '0', '0']
['\n        BME 281L - 01\xa0\xa0 Seminar in Computational Genetics    ', 'Graduate', 'Student Option', '42593', 'Seminar', '2 units', '\xa0', ' Open', '4', '5', '1', '0', '0']
['\n        BME 281N - 01\xa0\xa0 Seminar in Transcriptomics    ', 'Graduate', 'Student Option', '43226', 'Laboratory', '2 units', '\xa0', ' Open', '4', '10', '6', '0', '0']
['\n        BME 281P - 01\xa0\xa0 Seminar on Nanotechnology and Biosensors    ', 'Graduate', 'Student Option', '42878', 'Seminar', '2 units', '\xa0', ' Open', '3', '5', '2', '0', '0']
['\n        BME 281R - 01\xa0\xa0 Seminar in Stem Cell Genomics    ', 'Graduate', 'Student Option', '43285', 'Seminar', '2 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
